esemeny_id;gep_azonosito;datum;kezdes_idopont;vege_idopont;idotartam_perc;tevekenyseg_kod;megjegyzes
19278;HA-ENL;2025.02.18;5:00:00;6:00:00;60,00;m;
19279;HA-ENL;2025.02.18;6:00:00;7:00:00;60,00;m;
19280;HA-ENL;2025.02.18;7:00:00;8:00:00;60,00;k;
19281;HA-ENL;2025.02.18;8:00:00;9:00:00;60,00;k;
19282;HA-ENL;2025.02.18;9:00:00;10:00:00;60,00;k;
19283;HA-ENL;2025.02.18;10:00:00;11:00:00;60,00;k;
19284;HA-ENL;2025.02.18;11:00:00;12:00:00;60,00;k;
19285;HA-ENL;2025.02.18;12:00:00;13:00:00;60,00;k;
19286;HA-ENL;2025.02.18;13:00:00;14:00:00;60,00;k;
19287;HA-ENL;2025.02.18;14:00:00;15:00:00;60,00;k;
19288;HA-ENL;2025.02.18;15:00:00;16:00:00;60,00;k;
19289;HA-ENL;2025.02.18;16:00:00;17:00:00;60,00;k;
19290;HA-ENL;2025.02.18;17:00:00;18:00:00;60,00;m;
19291;HA-ENL;2025.02.18;18:00:00;19:00:00;60,00;m;
19292;HA-ENL;2025.02.18;19:00:00;20:00:00;60,00;m;
19293;HA-ENL;2025.02.18;20:00:00;21:00:00;60,00;m;
19294;HA-ENL;2025.02.18;21:00:00;22:00:00;60,00;m;
19295;HA-ENL;2025.02.18;22:00:00;23:00:00;60,00;m;
19296;HA-ENL;2025.02.18;23:00:00;0:00:00;60,00;m;
19297;HA-ENL;2025.02.19;0:00:00;1:00:00;60,00;m;
19298;HA-ENL;2025.02.19;1:00:00;2:00:00;60,00;m;
19299;HA-ENL;2025.02.19;2:00:00;3:00:00;60,00;m;
19300;HA-ENL;2025.02.19;3:00:00;4:00:00;60,00;m;
19301;HA-ENL;2025.02.19;4:00:00;5:00:00;60,00;m;
19302;HA-ENL;2025.02.19;5:00:00;6:00:00;60,00;m;
19303;HA-ENL;2025.02.19;6:00:00;7:00:00;60,00;m;
19304;HA-ENL;2025.02.19;7:00:00;8:00:00;60,00;k;
19305;HA-ENL;2025.02.19;8:00:00;9:00:00;60,00;k;
19306;HA-ENL;2025.02.19;9:00:00;10:00:00;60,00;k;
19307;HA-ENL;2025.02.19;10:00:00;11:00:00;60,00;k;
19308;HA-ENL;2025.02.19;11:00:00;12:00:00;60,00;k;
19309;HA-ENL;2025.02.19;12:00:00;13:00:00;60,00;k;
19310;HA-ENL;2025.02.19;13:00:00;14:00:00;60,00;k;
19311;HA-ENL;2025.02.19;14:00:00;15:00:00;60,00;k;
19312;HA-ENL;2025.02.19;15:00:00;16:00:00;60,00;k;
19313;HA-ENL;2025.02.19;16:00:00;17:00:00;60,00;k;
19314;HA-ENL;2025.02.19;17:00:00;18:00:00;60,00;m;
19315;HA-ENL;2025.02.19;18:00:00;19:00:00;60,00;m;
19316;HA-ENL;2025.02.19;19:00:00;20:00:00;60,00;m;
19317;HA-ENL;2025.02.19;20:00:00;21:00:00;60,00;m;
19318;HA-ENL;2025.02.19;21:00:00;22:00:00;60,00;m;
19319;HA-ENL;2025.02.19;22:00:00;23:00:00;60,00;m;
19320;HA-ENL;2025.02.19;23:00:00;0:00:00;60,00;m;
19321;HA-ENL;2025.02.20;0:00:00;1:00:00;60,00;m;
19322;HA-ENL;2025.02.20;1:00:00;2:00:00;60,00;m;
19323;HA-ENL;2025.02.20;2:00:00;3:00:00;60,00;m;
19324;HA-ENL;2025.02.20;3:00:00;4:00:00;60,00;m;
19325;HA-ENL;2025.02.20;4:00:00;5:00:00;60,00;m;
19326;HA-ENL;2025.02.20;5:00:00;6:00:00;60,00;m;
19327;HA-ENL;2025.02.20;6:00:00;7:00:00;60,00;m;
19328;HA-ENL;2025.02.20;7:00:00;8:00:00;60,00;k;
19329;HA-ENL;2025.02.20;8:00:00;9:00:00;60,00;k;
19330;HA-ENL;2025.02.20;9:00:00;10:00:00;60,00;k;
19331;HA-ENL;2025.02.20;10:00:00;11:00:00;60,00;k;
19332;HA-ENL;2025.02.20;11:00:00;12:00:00;60,00;k;
19333;HA-ENL;2025.02.20;12:00:00;13:00:00;60,00;k;
19334;HA-ENL;2025.02.20;13:00:00;14:00:00;60,00;k;
19335;HA-ENL;2025.02.20;14:00:00;15:00:00;60,00;k;
19336;HA-ENL;2025.02.20;15:00:00;16:00:00;60,00;k;
19337;HA-ENL;2025.02.20;16:00:00;17:00:00;60,00;k;
19338;HA-ENL;2025.02.20;17:00:00;18:00:00;60,00;m;
19339;HA-ENL;2025.02.20;18:00:00;19:00:00;60,00;m;
19340;HA-ENL;2025.02.20;19:00:00;20:00:00;60,00;m;
19341;HA-ENL;2025.02.20;20:00:00;21:00:00;60,00;m;
19342;HA-ENL;2025.02.20;21:00:00;22:00:00;60,00;m;
19343;HA-ENL;2025.02.20;22:00:00;23:00:00;60,00;m;
19344;HA-ENL;2025.02.20;23:00:00;0:00:00;60,00;m;
19345;HA-ENL;2025.02.21;0:00:00;1:00:00;60,00;m;
19346;HA-ENL;2025.02.21;1:00:00;2:00:00;60,00;m;
19347;HA-ENL;2025.02.21;2:00:00;3:00:00;60,00;m;
19348;HA-ENL;2025.02.21;3:00:00;4:00:00;60,00;m;
19349;HA-ENL;2025.02.21;4:00:00;5:00:00;60,00;m;
19350;HA-ENL;2025.02.21;5:00:00;6:00:00;60,00;m;
19351;HA-ENL;2025.02.21;6:00:00;7:00:00;60,00;m;
19352;HA-ENL;2025.02.21;7:00:00;8:00:00;60,00;k;
19353;HA-ENL;2025.02.21;8:00:00;9:00:00;60,00;k;
19354;HA-ENL;2025.02.21;9:00:00;10:00:00;60,00;k;
19355;HA-ENL;2025.02.21;10:00:00;11:00:00;60,00;k;
19356;HA-ENL;2025.02.21;11:00:00;12:00:00;60,00;k;
19357;HA-ENL;2025.02.21;12:00:00;13:00:00;60,00;k;
19358;HA-ENL;2025.02.21;13:00:00;14:00:00;60,00;k;
19359;HA-ENL;2025.02.21;14:00:00;15:00:00;60,00;k;
19360;HA-ENL;2025.02.21;15:00:00;16:00:00;60,00;k;
19361;HA-ENL;2025.02.21;16:00:00;17:00:00;60,00;k;
19362;HA-ENL;2025.02.21;17:00:00;18:00:00;60,00;m;
19363;HA-ENL;2025.02.21;18:00:00;19:00:00;60,00;m;
19364;HA-ENL;2025.02.21;19:00:00;20:00:00;60,00;m;
19365;HA-ENL;2025.02.21;20:00:00;21:00:00;60,00;m;
19366;HA-ENL;2025.02.21;21:00:00;22:00:00;60,00;m;
19367;HA-ENL;2025.02.21;22:00:00;23:00:00;60,00;m;
19368;HA-ENL;2025.02.21;23:00:00;0:00:00;60,00;m;
19369;HA-ENL;2025.02.22;0:00:00;1:00:00;60,00;m;
19370;HA-ENL;2025.02.22;1:00:00;2:00:00;60,00;m;
19371;HA-ENL;2025.02.22;2:00:00;3:00:00;60,00;m;
19372;HA-ENL;2025.02.22;3:00:00;4:00:00;60,00;m;
19373;HA-ENL;2025.02.22;4:00:00;5:00:00;60,00;m;
19374;HA-ENL;2025.02.22;5:00:00;6:00:00;60,00;m;
19375;HA-ENL;2025.02.22;6:00:00;7:00:00;60,00;m;
19376;HA-ENL;2025.02.22;7:00:00;8:00:00;60,00;m;
19377;HA-ENL;2025.02.22;8:00:00;9:00:00;60,00;m;
19378;HA-ENL;2025.02.22;9:00:00;10:00:00;60,00;k;
19379;HA-ENL;2025.02.22;10:00:00;11:00:00;60,00;k;
19380;HA-ENL;2025.02.22;11:00:00;12:00:00;60,00;k;
19381;HA-ENL;2025.02.22;12:00:00;13:00:00;60,00;k;
19382;HA-ENL;2025.02.22;13:00:00;14:00:00;60,00;k;
19383;HA-ENL;2025.02.22;14:00:00;15:00:00;60,00;k;
19384;HA-ENL;2025.02.22;15:00:00;16:00:00;60,00;m;
19385;HA-ENL;2025.02.22;16:00:00;17:00:00;60,00;m;
19386;HA-ENL;2025.02.22;17:00:00;18:00:00;60,00;m;
19387;HA-ENL;2025.02.22;18:00:00;19:00:00;60,00;m;
19388;HA-ENL;2025.02.22;19:00:00;20:00:00;60,00;m;
19389;HA-ENL;2025.02.22;20:00:00;21:00:00;60,00;m;
19390;HA-ENL;2025.02.22;21:00:00;22:00:00;60,00;m;
19391;HA-ENL;2025.02.22;22:00:00;23:00:00;60,00;m;
19392;HA-ENL;2025.02.22;23:00:00;0:00:00;60,00;m;
19393;HA-ENL;2025.02.23;0:00:00;1:00:00;60,00;m;
19394;HA-ENL;2025.02.23;1:00:00;2:00:00;60,00;m;
19395;HA-ENL;2025.02.23;2:00:00;3:00:00;60,00;m;
19396;HA-ENL;2025.02.23;3:00:00;4:00:00;60,00;m;
19397;HA-ENL;2025.02.23;4:00:00;5:00:00;60,00;m;
19398;HA-ENL;2025.02.23;5:00:00;6:00:00;60,00;m;
19399;HA-ENL;2025.02.23;6:00:00;7:00:00;60,00;m;
19400;HA-ENL;2025.02.23;7:00:00;8:00:00;60,00;m;
19401;HA-ENL;2025.02.23;8:00:00;9:00:00;60,00;m;
19402;HA-ENL;2025.02.23;9:00:00;10:00:00;60,00;k;
19403;HA-ENL;2025.02.23;10:00:00;11:00:00;60,00;k;
19404;HA-ENL;2025.02.23;11:00:00;12:00:00;60,00;k;
19405;HA-ENL;2025.02.23;12:00:00;13:00:00;60,00;k;
19406;HA-ENL;2025.02.23;13:00:00;14:00:00;60,00;k;
19407;HA-ENL;2025.02.23;14:00:00;15:00:00;60,00;k;
19408;HA-ENL;2025.02.23;15:00:00;16:00:00;60,00;m;
19409;HA-ENL;2025.02.23;16:00:00;17:00:00;60,00;m;
19410;HA-ENL;2025.02.23;17:00:00;18:00:00;60,00;m;
19411;HA-ENL;2025.02.23;18:00:00;19:00:00;60,00;m;
19412;HA-ENL;2025.02.23;19:00:00;20:00:00;60,00;m;
19413;HA-ENL;2025.02.23;20:00:00;21:00:00;60,00;m;
19414;HA-ENL;2025.02.23;21:00:00;22:00:00;60,00;m;
19415;HA-ENL;2025.02.23;22:00:00;23:00:00;60,00;m;
19416;HA-ENL;2025.02.23;23:00:00;0:00:00;60,00;m;
19417;HA-ENL;2025.02.24;0:00:00;1:00:00;60,00;m;
19418;HA-ENL;2025.02.24;1:00:00;2:00:00;60,00;m;
19419;HA-ENL;2025.02.24;2:00:00;3:00:00;60,00;m;
19420;HA-ENL;2025.02.24;3:00:00;4:00:00;60,00;m;
19421;HA-ENL;2025.02.24;4:00:00;5:00:00;60,00;m;
19422;HA-ENL;2025.02.24;5:00:00;6:00:00;60,00;m;
19423;HA-ENL;2025.02.24;6:00:00;7:00:00;60,00;m;
19424;HA-ENL;2025.02.24;7:00:00;8:00:00;60,00;k;
19425;HA-ENL;2025.02.24;8:00:00;9:00:00;60,00;k;
19426;HA-ENL;2025.02.24;9:00:00;10:00:00;60,00;k;
19427;HA-ENL;2025.02.24;10:00:00;11:00:00;60,00;k;
19428;HA-ENL;2025.02.24;11:00:00;12:00:00;60,00;k;
19429;HA-ENL;2025.02.24;12:00:00;13:00:00;60,00;k;
19430;HA-ENL;2025.02.24;13:00:00;14:00:00;60,00;k;
19431;HA-ENL;2025.02.24;14:00:00;15:00:00;60,00;k;
19432;HA-ENL;2025.02.24;15:00:00;16:00:00;60,00;k;
19433;HA-ENL;2025.02.24;16:00:00;17:00:00;60,00;k;
19434;HA-ENL;2025.02.24;17:00:00;18:00:00;60,00;m;
19435;HA-ENL;2025.02.24;18:00:00;19:00:00;60,00;m;
19436;HA-ENL;2025.02.24;19:00:00;20:00:00;60,00;m;
19437;HA-ENL;2025.02.24;20:00:00;21:00:00;60,00;m;
19438;HA-ENL;2025.02.24;21:00:00;22:00:00;60,00;m;
19439;HA-ENL;2025.02.24;22:00:00;23:00:00;60,00;m;
19440;HA-ENL;2025.02.24;23:00:00;0:00:00;60,00;m;
19441;HA-ENL;2025.02.25;0:00:00;1:00:00;60,00;m;
19442;HA-ENL;2025.02.25;1:00:00;2:00:00;60,00;m;
19443;HA-ENL;2025.02.25;2:00:00;3:00:00;60,00;m;
19444;HA-ENL;2025.02.25;3:00:00;4:00:00;60,00;m;
19445;HA-ENL;2025.02.25;4:00:00;5:00:00;60,00;m;
19446;HA-ENL;2025.02.25;5:00:00;6:00:00;60,00;m;
19447;HA-ENL;2025.02.25;6:00:00;7:00:00;60,00;m;
19448;HA-ENL;2025.02.25;7:00:00;8:00:00;60,00;k;
19449;HA-ENL;2025.02.25;8:00:00;9:00:00;60,00;k;
19450;HA-ENL;2025.02.25;9:00:00;10:00:00;60,00;k;
19451;HA-ENL;2025.02.25;10:00:00;11:00:00;60,00;k;
19452;HA-ENL;2025.02.25;11:00:00;12:00:00;60,00;k;
19453;HA-ENL;2025.02.25;12:00:00;13:00:00;60,00;k;
19454;HA-ENL;2025.02.25;13:00:00;14:00:00;60,00;k;
19455;HA-ENL;2025.02.25;14:00:00;15:00:00;60,00;k;
19456;HA-ENL;2025.02.25;15:00:00;16:00:00;60,00;k;
19457;HA-ENL;2025.02.25;16:00:00;17:00:00;60,00;k;
19458;HA-ENL;2025.02.25;17:00:00;18:00:00;60,00;m;
19459;HA-ENL;2025.02.25;18:00:00;19:00:00;60,00;m;
19460;HA-ENL;2025.02.25;19:00:00;20:00:00;60,00;m;
19461;HA-ENL;2025.02.25;20:00:00;21:00:00;60,00;m;
19462;HA-ENL;2025.02.25;21:00:00;22:00:00;60,00;m;
19463;HA-ENL;2025.02.25;22:00:00;23:00:00;60,00;m;
19464;HA-ENL;2025.02.25;23:00:00;0:00:00;60,00;m;
19465;HA-ENL;2025.02.26;0:00:00;1:00:00;60,00;m;
19466;HA-ENL;2025.02.26;1:00:00;2:00:00;60,00;m;
19467;HA-ENL;2025.02.26;2:00:00;3:00:00;60,00;m;
19468;HA-ENL;2025.02.26;3:00:00;4:00:00;60,00;m;
19469;HA-ENL;2025.02.26;4:00:00;5:00:00;60,00;m;
19470;HA-ENL;2025.02.26;5:00:00;6:00:00;60,00;m;
19471;HA-ENL;2025.02.26;6:00:00;7:00:00;60,00;m;
19472;HA-ENL;2025.02.26;7:00:00;8:00:00;60,00;k;
19473;HA-ENL;2025.02.26;8:00:00;9:00:00;60,00;k;
19474;HA-ENL;2025.02.26;9:00:00;10:00:00;60,00;k;
19475;HA-ENL;2025.02.26;10:00:00;11:00:00;60,00;k;
19476;HA-ENL;2025.02.26;11:00:00;12:00:00;60,00;k;
19477;HA-ENL;2025.02.26;12:00:00;13:00:00;60,00;k;
19478;HA-ENL;2025.02.26;13:00:00;14:00:00;60,00;k;
19479;HA-ENL;2025.02.26;14:00:00;15:00:00;60,00;k;
19480;HA-ENL;2025.02.26;15:00:00;16:00:00;60,00;k;
19481;HA-ENL;2025.02.26;16:00:00;17:00:00;60,00;k;
19482;HA-ENL;2025.02.26;17:00:00;18:00:00;60,00;m;
19483;HA-ENL;2025.02.26;18:00:00;19:00:00;60,00;m;
19484;HA-ENL;2025.02.26;19:00:00;20:00:00;60,00;m;
19485;HA-ENL;2025.02.26;20:00:00;21:00:00;60,00;m;
19486;HA-ENL;2025.02.26;21:00:00;22:00:00;60,00;m;
19487;HA-ENL;2025.02.26;22:00:00;23:00:00;60,00;m;
19488;HA-ENL;2025.02.26;23:00:00;0:00:00;60,00;m;
19489;HA-ENL;2025.02.27;0:00:00;1:00:00;60,00;m;
19490;HA-ENL;2025.02.27;1:00:00;2:00:00;60,00;m;
19491;HA-ENL;2025.02.27;2:00:00;3:00:00;60,00;m;
19492;HA-ENL;2025.02.27;3:00:00;4:00:00;60,00;m;
19493;HA-ENL;2025.02.27;4:00:00;5:00:00;60,00;m;
19494;HA-ENL;2025.02.27;5:00:00;6:00:00;60,00;m;
19495;HA-ENL;2025.02.27;6:00:00;7:00:00;60,00;m;
19496;HA-ENL;2025.02.27;7:00:00;8:00:00;60,00;k;
19497;HA-ENL;2025.02.27;8:00:00;9:00:00;60,00;k;
19498;HA-ENL;2025.02.27;9:00:00;10:00:00;60,00;k;
19499;HA-ENL;2025.02.27;10:00:00;11:00:00;60,00;k;
19500;HA-ENL;2025.02.27;11:00:00;12:00:00;60,00;k;
19501;HA-ENL;2025.02.27;12:00:00;13:00:00;60,00;k;
19502;HA-ENL;2025.02.27;13:00:00;14:00:00;60,00;k;
19503;HA-ENL;2025.02.27;14:00:00;15:00:00;60,00;k;
19504;HA-ENL;2025.02.27;15:00:00;16:00:00;60,00;k;
19505;HA-ENL;2025.02.27;16:00:00;17:00:00;60,00;k;
19506;HA-ENL;2025.02.27;17:00:00;18:00:00;60,00;m;
19507;HA-ENL;2025.02.27;18:00:00;19:00:00;60,00;m;
19508;HA-ENL;2025.02.27;19:00:00;20:00:00;60,00;m;
19509;HA-ENL;2025.02.27;20:00:00;21:00:00;60,00;m;
19510;HA-ENL;2025.02.27;21:00:00;22:00:00;60,00;m;
19511;HA-ENL;2025.02.27;22:00:00;23:00:00;60,00;m;
19512;HA-ENL;2025.02.27;23:00:00;0:00:00;60,00;m;
19513;HA-ENL;2025.02.28;0:00:00;1:00:00;60,00;m;
19514;HA-ENL;2025.02.28;1:00:00;2:00:00;60,00;m;
19515;HA-ENL;2025.02.28;2:00:00;3:00:00;60,00;m;
19516;HA-ENL;2025.02.28;3:00:00;4:00:00;60,00;m;
19517;HA-ENL;2025.02.28;4:00:00;5:00:00;60,00;m;
19518;HA-ENL;2025.02.28;5:00:00;6:00:00;60,00;m;
19519;HA-ENL;2025.02.28;6:00:00;7:00:00;60,00;m;
19520;HA-ENL;2025.02.28;7:00:00;8:00:00;60,00;k;
19521;HA-ENL;2025.02.28;8:00:00;9:00:00;60,00;k;
19522;HA-ENL;2025.02.28;9:00:00;10:00:00;60,00;k;
19523;HA-ENL;2025.02.28;10:00:00;11:00:00;60,00;k;
19524;HA-ENL;2025.02.28;11:00:00;12:00:00;60,00;k;
19525;HA-ENL;2025.02.28;12:00:00;13:00:00;60,00;k;
19526;HA-ENL;2025.02.28;13:00:00;14:00:00;60,00;k;
19527;HA-ENL;2025.02.28;14:00:00;15:00:00;60,00;k;
19528;HA-ENL;2025.02.28;15:00:00;16:00:00;60,00;k;
19529;HA-ENL;2025.02.28;16:00:00;17:00:00;60,00;k;
19530;HA-ENL;2025.02.28;17:00:00;18:00:00;60,00;m;
19531;HA-ENL;2025.02.28;18:00:00;19:00:00;60,00;m;
19532;HA-ENL;2025.02.28;19:00:00;20:00:00;60,00;m;
19533;HA-ENL;2025.02.28;20:00:00;21:00:00;60,00;m;
19534;HA-ENL;2025.02.28;21:00:00;22:00:00;60,00;m;
19535;HA-ENL;2025.02.28;22:00:00;23:00:00;60,00;m;
19536;HA-ENL;2025.02.28;23:00:00;0:00:00;60,00;m;
19537;HA-ENL;2025.03.01;0:00:00;1:00:00;60,00;m;
19538;HA-ENL;2025.03.01;1:00:00;2:00:00;60,00;m;
19539;HA-ENL;2025.03.01;2:00:00;3:00:00;60,00;m;
19540;HA-ENL;2025.03.01;3:00:00;4:00:00;60,00;m;
19541;HA-ENL;2025.03.01;4:00:00;5:00:00;60,00;m;
19542;HA-ENL;2025.03.01;5:00:00;6:00:00;60,00;m;
19543;HA-ENL;2025.03.01;6:00:00;7:00:00;60,00;m;
19544;HA-ENL;2025.03.01;7:00:00;8:00:00;60,00;m;
19545;HA-ENL;2025.03.01;8:00:00;9:00:00;60,00;m;
19546;HA-ENL;2025.03.01;9:00:00;10:00:00;60,00;k;
19547;HA-ENL;2025.03.01;10:00:00;11:00:00;60,00;k;
19548;HA-ENL;2025.03.01;11:00:00;12:00:00;60,00;k;
19549;HA-ENL;2025.03.01;12:00:00;13:00:00;60,00;k;
19550;HA-ENL;2025.03.01;13:00:00;14:00:00;60,00;k;
19551;HA-ENL;2025.03.01;14:00:00;15:00:00;60,00;k;
19552;HA-ENL;2025.03.01;15:00:00;16:00:00;60,00;m;
19553;HA-ENL;2025.03.01;16:00:00;17:00:00;60,00;m;
19554;HA-ENL;2025.03.01;17:00:00;18:00:00;60,00;m;
19555;HA-ENL;2025.03.01;18:00:00;19:00:00;60,00;m;
19556;HA-ENL;2025.03.01;19:00:00;20:00:00;60,00;m;
19557;HA-ENL;2025.03.01;20:00:00;21:00:00;60,00;m;
19558;HA-ENL;2025.03.01;21:00:00;22:00:00;60,00;m;
19559;HA-ENL;2025.03.01;22:00:00;23:00:00;60,00;m;
19560;HA-ENL;2025.03.01;23:00:00;0:00:00;60,00;m;
19561;HA-ENL;2025.03.02;0:00:00;1:00:00;60,00;m;
19562;HA-ENL;2025.03.02;1:00:00;2:00:00;60,00;m;
19563;HA-ENL;2025.03.02;2:00:00;3:00:00;60,00;m;
19564;HA-ENL;2025.03.02;3:00:00;4:00:00;60,00;m;
19565;HA-ENL;2025.03.02;4:00:00;5:00:00;60,00;m;
19566;HA-ENL;2025.03.02;5:00:00;6:00:00;60,00;m;
19567;HA-ENL;2025.03.02;6:00:00;7:00:00;60,00;m;
19568;HA-ENL;2025.03.02;7:00:00;8:00:00;60,00;m;
19569;HA-ENL;2025.03.02;8:00:00;9:00:00;60,00;m;
19570;HA-ENL;2025.03.02;9:00:00;10:00:00;60,00;k;
19571;HA-ENL;2025.03.02;10:00:00;11:00:00;60,00;k;
19572;HA-ENL;2025.03.02;11:00:00;12:00:00;60,00;k;
19573;HA-ENL;2025.03.02;12:00:00;13:00:00;60,00;k;
19574;HA-ENL;2025.03.02;13:00:00;14:00:00;60,00;k;
19575;HA-ENL;2025.03.02;14:00:00;15:00:00;60,00;k;
19576;HA-ENL;2025.03.02;15:00:00;16:00:00;60,00;m;
19577;HA-ENL;2025.03.02;16:00:00;17:00:00;60,00;m;
19578;HA-ENL;2025.03.02;17:00:00;18:00:00;60,00;m;
19579;HA-ENL;2025.03.02;18:00:00;19:00:00;60,00;m;
19580;HA-ENL;2025.03.02;19:00:00;20:00:00;60,00;m;
19581;HA-ENL;2025.03.02;20:00:00;21:00:00;60,00;m;
19582;HA-ENL;2025.03.02;21:00:00;22:00:00;60,00;m;
19583;HA-ENL;2025.03.02;22:00:00;23:00:00;60,00;m;
19584;HA-ENL;2025.03.02;23:00:00;0:00:00;60,00;m;
19585;HA-ENL;2025.03.03;0:00:00;1:00:00;60,00;m;
19586;HA-ENL;2025.03.03;1:00:00;2:00:00;60,00;m;
19587;HA-ENL;2025.03.03;2:00:00;3:00:00;60,00;m;
19588;HA-ENL;2025.03.03;3:00:00;4:00:00;60,00;m;
19589;HA-ENL;2025.03.03;4:00:00;5:00:00;60,00;m;
19590;HA-ENL;2025.03.03;5:00:00;6:00:00;60,00;m;
19591;HA-ENL;2025.03.03;6:00:00;7:00:00;60,00;m;
19592;HA-ENL;2025.03.03;7:00:00;8:00:00;60,00;k;
19593;HA-ENL;2025.03.03;8:00:00;9:00:00;60,00;k;
19594;HA-ENL;2025.03.03;9:00:00;10:00:00;60,00;k;
19595;HA-ENL;2025.03.03;10:00:00;11:00:00;60,00;k;
19596;HA-ENL;2025.03.03;11:00:00;12:00:00;60,00;k;
19597;HA-ENL;2025.03.03;12:00:00;13:00:00;60,00;k;
19598;HA-ENL;2025.03.03;13:00:00;14:00:00;60,00;k;
19599;HA-ENL;2025.03.03;14:00:00;15:00:00;60,00;k;
19600;HA-ENL;2025.03.03;15:00:00;16:00:00;60,00;k;
19601;HA-ENL;2025.03.03;16:00:00;17:00:00;60,00;k;
19602;HA-ENL;2025.03.03;17:00:00;18:00:00;60,00;m;
19603;HA-ENL;2025.03.03;18:00:00;19:00:00;60,00;m;
19604;HA-ENL;2025.03.03;19:00:00;20:00:00;60,00;m;
19605;HA-ENL;2025.03.03;20:00:00;21:00:00;60,00;m;
19606;HA-ENL;2025.03.03;21:00:00;22:00:00;60,00;m;
19607;HA-ENL;2025.03.03;22:00:00;23:00:00;60,00;m;
19608;HA-ENL;2025.03.03;23:00:00;0:00:00;60,00;m;
19609;HA-ENL;2025.03.04;0:00:00;1:00:00;60,00;m;
19610;HA-ENL;2025.03.04;1:00:00;2:00:00;60,00;m;
19611;HA-ENL;2025.03.04;2:00:00;3:00:00;60,00;m;
19612;HA-ENL;2025.03.04;3:00:00;4:00:00;60,00;m;
19613;HA-ENL;2025.03.04;4:00:00;5:00:00;60,00;m;
19614;HA-ENL;2025.03.04;5:00:00;6:00:00;60,00;m;
19615;HA-ENL;2025.03.04;6:00:00;7:00:00;60,00;m;
19616;HA-ENL;2025.03.04;7:00:00;8:00:00;60,00;k;
19617;HA-ENL;2025.03.04;8:00:00;9:00:00;60,00;k;
19618;HA-ENL;2025.03.04;9:00:00;10:00:00;60,00;k;
19619;HA-ENL;2025.03.04;10:00:00;11:00:00;60,00;k;
19620;HA-ENL;2025.03.04;11:00:00;12:00:00;60,00;k;
19621;HA-ENL;2025.03.04;12:00:00;13:00:00;60,00;k;
19622;HA-ENL;2025.03.04;13:00:00;14:00:00;60,00;k;
19623;HA-ENL;2025.03.04;14:00:00;15:00:00;60,00;k;
19624;HA-ENL;2025.03.04;15:00:00;16:00:00;60,00;k;
19625;HA-ENL;2025.03.04;16:00:00;17:00:00;60,00;k;
19626;HA-ENL;2025.03.04;17:00:00;18:00:00;60,00;m;
19627;HA-ENL;2025.03.04;18:00:00;19:00:00;60,00;m;
19628;HA-ENL;2025.03.04;19:00:00;20:00:00;60,00;m;
19629;HA-ENL;2025.03.04;20:00:00;21:00:00;60,00;m;
19630;HA-ENL;2025.03.04;21:00:00;22:00:00;60,00;m;
19631;HA-ENL;2025.03.04;22:00:00;23:00:00;60,00;m;
19632;HA-ENL;2025.03.04;23:00:00;0:00:00;60,00;m;
19633;HA-ENL;2025.03.05;0:00:00;1:00:00;60,00;m;
19634;HA-ENL;2025.03.05;1:00:00;2:00:00;60,00;m;
19635;HA-ENL;2025.03.05;2:00:00;3:00:00;60,00;m;
19636;HA-ENL;2025.03.05;3:00:00;4:00:00;60,00;m;
19637;HA-ENL;2025.03.05;4:00:00;5:00:00;60,00;m;
19638;HA-ENL;2025.03.05;5:00:00;6:00:00;60,00;m;
19639;HA-ENL;2025.03.05;6:00:00;7:00:00;60,00;m;
19640;HA-ENL;2025.03.05;7:00:00;8:00:00;60,00;k;
19641;HA-ENL;2025.03.05;8:00:00;9:00:00;60,00;k;
19642;HA-ENL;2025.03.05;9:00:00;10:00:00;60,00;k;
19643;HA-ENL;2025.03.05;10:00:00;11:00:00;60,00;k;
19644;HA-ENL;2025.03.05;11:00:00;12:00:00;60,00;k;
19645;HA-ENL;2025.03.05;12:00:00;13:00:00;60,00;k;
19646;HA-ENL;2025.03.05;13:00:00;14:00:00;60,00;k;
19647;HA-ENL;2025.03.05;14:00:00;15:00:00;60,00;k;
19648;HA-ENL;2025.03.05;15:00:00;16:00:00;60,00;k;
19649;HA-ENL;2025.03.05;16:00:00;17:00:00;60,00;k;
19650;HA-ENL;2025.03.05;17:00:00;18:00:00;60,00;m;
19651;HA-ENL;2025.03.05;18:00:00;19:00:00;60,00;m;
19652;HA-ENL;2025.03.05;19:00:00;20:00:00;60,00;m;
19653;HA-ENL;2025.03.05;20:00:00;21:00:00;60,00;m;
19654;HA-ENL;2025.03.05;21:00:00;22:00:00;60,00;m;
19655;HA-ENL;2025.03.05;22:00:00;23:00:00;60,00;m;
19656;HA-ENL;2025.03.05;23:00:00;0:00:00;60,00;m;
19657;HA-ENL;2025.03.06;0:00:00;1:00:00;60,00;m;
19658;HA-ENL;2025.03.06;1:00:00;2:00:00;60,00;m;
19659;HA-ENL;2025.03.06;2:00:00;3:00:00;60,00;m;
19660;HA-ENL;2025.03.06;3:00:00;4:00:00;60,00;m;
19661;HA-ENL;2025.03.06;4:00:00;5:00:00;60,00;m;
19662;HA-ENL;2025.03.06;5:00:00;6:00:00;60,00;m;
19663;HA-ENL;2025.03.06;6:00:00;7:00:00;60,00;m;
19664;HA-ENL;2025.03.06;7:00:00;8:00:00;60,00;k;
